num_countries,years_school,height,who_am_I
8,11,5.61,adult
2,1,5.61,adult
7,4,5.81,adult
3,1,2.75,child
7,6,5.57,adult
6,1,2.89,child
6,13,4.93,adult
9,11,5.47,child
4,1,2.31,child
5,13,5.41,child
1,1,3.85,child
2,0,3.05,child
7,17,4.51,child
8,1,3.2,child
4,7,6.0,adult
9,8,4.57,child
2,13,5.56,adult
0,0,2.62,child
4,11,5.35,adult
8,2,3.7,child
7,13,4.56,child
1,10,5.43,adult
6,1,5.55,adult
2,0,2.3,child
6,2,3.51,child
1,19,5.56,child
6,9,5.16,adult
7,9,5.5,adult
9,4,5.59,adult
4,4,5.21,adult
0,12,5.87,child
0,0,5.51,adult
4,8,5.49,adult
6,5,5.2,adult
0,14,5.03,adult
7,15,5.41,adult
6,14,4.87,child
3,2,5.39,adult
2,7,5.07,child
3,7,4.12,child
5,1,2.97,child
1,4,5.49,adult
2,1,2.33,child
8,1,3.21,child
3,0,2.99,child
1,5,5.76,adult
7,18,5.88,adult
5,14,5.78,adult
3,2,3.7,child
0,1,5.6,child
2,12,4.91,child
0,3,5.15,adult
9,8,5.46,adult
0,2,5.98,child
8,12,5.49,child
2,16,5.85,child
9,19,5.44,adult
6,9,5.81,child
3,15,5.47,child
0,1,2.01,child
6,19,5.79,child
1,2,5.87,child
6,2,5.16,child
2,15,5.5,adult
5,17,4.45,child
6,14,5.14,child
4,0,5.38,adult
6,8,4.76,child
0,19,5.98,adult
9,1,5.55,adult
3,6,4.49,child
3,1,2.51,child
9,15,5.28,adult
9,9,5.53,adult
0,0,2.96,child
5,1,5.57,adult
4,6,5.43,adult
4,3,5.21,child
3,4,5.7,adult
8,10,5.48,adult
8,1,5.13,child
5,14,4.68,child
5,5,5.67,child
4,14,5.74,adult
2,1,2.89,child
0,17,5.76,adult
4,15,4.73,child
4,16,5.53,child
2,0,2.78,child
8,18,5.71,adult
6,17,4.41,child
1,5,4.06,child
6,9,4.73,adult
6,7,4.4,child
3,1,5.79,adult
7,8,5.13,child
0,0,2.4,child
2,1,2.87,child
7,0,4.77,child
8,8,5.75,child
9,0,3.49,child
3,0,2.85,child
1,14,5.11,child
3,9,4.3,child
6,11,5.24,adult
8,0,5.03,adult
6,1,2.96,child
8,11,5.59,adult
4,0,4.07,child
3,17,4.31,child
0,11,4.89,child
5,18,4.38,child
3,18,5.4,adult
1,10,5.62,adult
9,11,5.51,adult
1,7,5.77,child
0,14,5.26,adult
1,7,5.65,adult
1,10,5.45,adult
5,14,4.75,child
8,4,5.73,adult
4,7,5.53,adult
8,15,4.52,child
5,1,2.08,child
6,7,5.57,adult
8,3,5.68,adult
0,1,2.55,child
7,5,5.98,adult
6,15,5.69,adult
5,2,5.39,adult
2,10,5.83,adult
8,2,3.86,child
5,0,2.59,child
6,18,5.9,adult
3,9,5.76,adult
2,1,2.3,child
5,1,2.35,child
7,0,5.53,adult
3,4,5.19,adult
5,1,2.95,child
3,5,5.61,adult
0,2,3.99,child
5,18,5.51,adult
0,11,5.37,child
0,19,4.24,child
2,17,6.08,adult
1,2,5.44,adult
9,1,3.75,child
9,0,3.26,child
7,15,6.09,adult
4,5,5.56,adult
3,16,5.39,adult
7,15,5.46,adult
4,6,5.4,adult
3,17,5.24,adult
1,8,5.4,child
2,14,5.74,child
8,9,5.81,adult
7,13,5.5,adult
7,8,5.61,adult
9,17,5.48,adult
6,1,2.4,child
4,1,4.79,child
4,16,5.49,adult
9,12,4.9,child
4,2,5.91,child
3,2,5.95,child
0,15,4.71,child
4,16,5.67,child
9,18,5.37,adult
5,19,5.61,adult
2,12,5.27,adult
4,1,2.87,child
3,10,5.52,adult
5,19,5.46,adult
9,5,4.9,child
1,2,4.8,adult
6,17,5.47,adult
7,0,3.74,child
2,0,2.84,child
1,0,3.16,child
5,5,5.46,adult
2,13,4.37,child
9,6,5.71,adult
4,18,5.44,adult
6,10,4.36,child
9,8,5.56,adult
6,7,5.38,adult
6,1,2.62,child
6,5,5.86,adult
3,2,5.41,adult
1,1,5.66,adult
2,15,4.81,adult
6,10,5.16,adult
3,6,5.3,adult
0,18,5.45,adult
9,1,3.54,child
1,1,3.29,child
7,2,3.69,child
5,1,2.76,child
6,5,4.71,child
8,9,4.73,child
9,4,5.82,child
2,11,5.76,adult
2,0,2.99,child
5,4,5.84,adult
0,4,4.25,child
2,1,6.0,adult
0,10,5.81,adult
2,2,3.93,child
1,10,5.6,adult
2,1,2.18,child
3,1,5.32,adult
6,0,5.34,adult
5,18,5.65,child
0,5,5.74,adult
5,9,5.5,adult
9,1,4.79,child
7,4,5.42,adult
6,13,5.82,adult
9,7,5.63,adult
1,1,5.34,adult
7,18,5.38,adult
3,7,5.11,child
0,6,5.95,child
1,1,3.42,child
1,2,3.18,child
2,7,5.39,adult
5,9,4.4,child
4,2,6.05,adult
3,1,2.65,child
7,1,4.05,child
9,6,4.75,child
9,1,5.36,adult
9,19,5.35,adult
1,9,5.44,adult
6,0,2.33,child
9,18,5.32,adult
7,1,3.14,child
6,2,5.47,adult
0,2,5.28,adult
0,15,4.52,child
9,19,5.22,adult
8,6,5.55,adult
9,0,5.54,adult
5,1,2.01,child
8,14,5.71,adult
5,10,6.14,adult
9,12,5.38,adult
6,6,5.11,child
2,0,2.26,child
3,2,3.35,child
3,7,4.55,child
1,1,3.59,child
1,1,2.67,child
9,8,5.56,adult
0,0,2.83,child
9,19,5.69,child
4,4,4.06,child
2,3,4.2,child
7,14,4.35,child
8,13,5.31,adult
3,7,5.42,adult
4,16,5.19,adult
6,0,3.78,child
7,17,5.26,adult
3,15,5.98,adult
4,8,5.51,adult
9,4,5.71,adult
3,19,5.7,adult
6,1,3.98,child
5,7,5.72,adult
3,9,4.47,child
2,1,4.47,child
5,0,2.44,child
0,9,5.76,adult
5,5,5.69,adult
4,1,2.52,child
8,15,5.55,adult
4,9,5.33,adult
4,0,2.47,child
5,3,5.61,child
3,12,5.55,adult
3,5,5.43,adult
9,3,5.67,adult
4,0,2.49,child
8,0,3.85,child
1,1,3.52,child
6,1,2.49,child
2,0,5.21,adult
7,0,3.98,child
5,13,5.47,adult
4,0,2.76,child
3,9,4.25,child
0,5,5.4,adult
7,0,5.51,adult
2,5,5.06,adult
5,16,5.71,adult
4,6,5.98,adult
9,17,5.64,child
6,6,5.91,adult
4,10,5.86,adult
8,7,5.49,adult
5,4,5.31,child
3,18,5.36,adult
4,5,5.92,adult
0,0,2.92,child
1,0,3.27,child
1,7,5.53,adult
2,14,5.27,adult
5,1,5.65,adult
5,18,5.25,adult
0,13,5.86,adult
0,0,2.49,child
0,2,3.31,child
8,9,5.71,adult
6,0,2.95,child
3,7,6.02,adult
3,7,5.79,adult
3,7,5.37,adult
8,10,5.68,child
3,0,3.56,child
4,12,5.56,adult
7,5,5.7,adult
7,5,5.53,adult
5,2,5.4,adult
6,2,3.14,child
2,4,5.76,adult
5,13,4.52,child
7,0,3.92,child
8,10,5.77,adult
2,16,5.14,adult
0,1,3.23,child
9,6,5.55,adult
9,16,5.56,adult
2,1,2.26,child
6,1,3.84,child
2,10,5.52,adult
8,1,3.79,child
9,5,5.74,child
5,1,2.35,child
9,18,5.99,child
3,3,4.01,child
5,2,3.93,child
8,18,4.91,child
1,6,5.37,adult
6,7,5.21,child
7,10,5.3,adult
6,3,5.48,adult
8,2,3.64,child
2,10,4.7,child
0,8,5.36,adult
9,11,5.75,adult
7,18,5.51,adult
6,0,2.72,child
2,1,3.36,child
5,2,4.04,child
3,11,5.31,adult
0,1,3.75,child
2,2,3.45,child
1,4,5.19,child
2,6,5.39,adult
3,0,5.11,adult
1,15,5.52,adult
4,19,5.01,child
1,12,5.02,adult
1,2,3.07,child
3,1,3.07,child
2,2,4.08,child
5,4,5.77,adult
8,0,3.49,child
3,1,2.92,child
5,19,5.11,adult
5,11,5.14,child
5,13,4.08,child
3,14,5.4,adult
2,19,5.27,adult
1,18,5.36,adult
4,6,4.54,child
8,0,5.91,adult
9,5,5.57,adult
6,0,2.21,child
7,17,5.98,child
5,14,5.72,adult
4,18,5.28,child
8,17,5.54,adult
0,1,5.74,adult
3,5,5.82,adult
1,1,2.15,child
5,11,4.64,child
4,16,5.74,adult
8,5,5.82,child
0,13,5.04,adult
8,9,5.17,adult
4,1,2.08,child
3,1,5.88,adult
3,2,3.65,child
0,4,5.51,adult
0,1,5.66,adult
4,6,5.26,adult
9,17,5.58,adult
5,12,4.05,child
0,1,2.22,child
6,6,5.41,adult
9,12,5.6,adult
2,1,5.62,adult
8,1,5.5,adult
3,0,5.61,adult
7,14,5.88,adult
4,6,5.27,child
7,10,5.54,adult
0,7,5.1,adult
8,12,5.45,adult
3,0,2.0,child
0,12,5.0,child
9,7,5.44,adult
0,9,5.98,child
7,14,5.9,adult
6,3,5.77,child
4,2,3.83,child
9,6,5.79,child
6,0,5.58,adult
0,9,5.5,child
3,17,4.69,child
1,19,4.94,child
0,14,5.62,adult
3,15,5.99,child
1,6,6.04,adult
1,17,5.61,adult
3,0,2.5,child
6,4,5.58,adult
4,4,5.63,adult
1,1,3.58,child
3,16,5.11,adult
1,3,5.21,adult
3,8,4.94,child
5,16,5.12,adult
3,5,5.49,child
1,2,5.34,adult
3,0,2.49,child
2,11,4.36,child
0,18,5.46,child
0,2,3.04,child
0,0,2.74,child
3,0,2.41,child
9,18,5.54,adult
4,15,5.0,adult
7,14,5.55,adult
6,5,5.91,adult
6,9,6.07,adult
3,1,5.63,adult
1,9,4.92,child
1,0,2.05,child
9,6,4.94,adult
2,12,5.58,adult
9,7,5.76,adult
5,1,2.12,child
5,14,5.62,adult
1,12,5.37,adult
4,8,4.75,child
5,5,5.69,adult
5,8,5.95,child
6,15,5.77,adult
3,2,3.68,child
3,13,4.56,child
2,17,4.01,child
6,17,5.55,adult
5,5,4.91,adult
1,8,4.84,child
8,16,5.65,adult
8,8,5.66,adult
6,2,3.15,child
9,4,4.54,child
6,19,4.19,child
6,1,4.29,child
9,2,5.75,adult
4,6,6.04,adult
2,0,4.01,child
1,18,4.61,child
0,4,5.35,adult
2,8,4.79,child
4,15,5.13,adult
8,14,5.52,adult
9,6,4.81,adult
8,1,3.97,child
8,4,5.9,child
0,17,5.52,adult
2,8,4.96,adult
1,0,3.7,child
2,0,2.16,child
7,6,5.87,adult
6,1,5.87,adult
4,8,4.61,child
7,15,5.5,adult
3,12,4.37,child
4,3,5.42,child
3,13,5.29,adult
8,6,5.51,adult
6,16,4.48,child
8,1,3.79,child
6,0,5.74,adult
3,0,2.02,child
4,2,3.17,child
1,7,4.05,child
8,2,5.8,adult
3,18,4.86,child
6,1,5.32,adult
8,12,5.39,adult
0,5,5.8,adult
7,6,5.39,adult
0,0,3.97,child
7,0,3.26,child
6,4,5.09,adult
9,0,5.67,adult
0,15,5.27,adult
5,0,2.7,child
4,1,2.9,child
9,11,5.15,adult
9,7,5.98,adult
2,10,4.03,child
8,12,4.96,adult
7,16,5.65,adult
5,1,3.09,child
4,15,5.76,adult
3,6,5.48,child
1,5,4.31,child
3,2,5.61,adult
9,15,5.97,adult
8,16,5.76,child
9,13,5.54,adult
1,3,5.6,adult
6,1,2.51,child
0,3,4.61,child
0,0,2.44,child
6,14,5.39,adult
8,14,5.1,child
5,15,5.1,child
7,5,5.93,adult
1,1,3.33,child
8,13,5.49,adult
6,6,5.98,adult
6,15,5.98,adult
0,17,4.92,child
4,0,3.16,child
2,11,5.2,adult
3,3,4.96,adult
3,19,5.88,adult
0,0,3.22,child
4,1,3.22,child
9,1,3.76,child
3,11,5.49,child
7,15,5.67,adult
3,15,5.38,adult
8,9,4.75,child
7,17,5.42,adult
3,10,5.51,adult
4,9,4.99,child
1,0,4.8,adult
3,1,3.9,child
7,9,5.92,adult
1,1,2.95,child
5,17,4.09,child
0,2,3.25,child
0,0,6.16,adult
8,13,5.32,adult
4,17,5.36,adult
7,2,3.88,child
5,17,5.13,adult
9,2,5.99,child
1,18,5.07,adult
4,0,3.63,child
3,0,2.95,child
1,10,6.0,adult
4,8,5.22,child
4,0,5.55,adult
4,4,5.23,adult
0,4,5.17,adult
4,18,5.66,child
2,4,5.65,adult
7,11,5.45,adult
4,4,5.44,adult
7,10,5.64,adult
3,5,4.52,child
1,1,2.91,child
9,2,5.4,adult
4,16,4.34,child
4,2,3.29,child
9,0,4.81,child
4,0,2.71,child
1,12,5.55,child
0,12,4.32,child
5,5,5.64,child
0,4,5.2,child
5,17,5.69,adult
4,0,5.22,adult
6,12,5.74,adult
0,19,5.87,adult
9,3,5.62,adult
0,13,5.46,adult
1,19,5.15,adult
4,1,2.22,child
9,0,3.54,child
4,1,5.47,adult
5,15,5.64,adult
5,8,5.67,adult
7,14,5.92,adult
1,17,5.28,adult
9,0,5.58,adult
5,9,4.15,child
8,9,5.16,adult
0,19,4.74,child
9,11,5.26,child
9,17,5.46,adult
2,16,5.37,adult
5,2,3.3,child
5,14,4.19,child
2,3,5.02,adult
9,1,5.7,adult
2,2,3.88,child
7,6,5.25,adult
2,2,3.45,child
4,1,5.74,adult
3,1,3.57,child
2,7,5.99,adult
8,1,5.52,adult
6,8,5.69,adult
4,0,3.38,child
7,19,4.67,child
9,2,3.16,child
7,15,5.53,adult
4,1,2.55,child
1,0,2.89,child
0,8,5.41,adult
9,0,5.53,child
7,0,5.32,adult
9,16,4.09,child
3,0,5.26,adult
1,7,5.5,adult
0,14,5.54,adult
7,1,5.96,adult
6,0,5.77,child
1,1,2.33,child
5,2,3.85,child
7,8,5.4,child
4,1,2.26,child
4,18,4.59,child
9,19,4.92,adult
0,5,5.86,child
7,17,5.21,child
5,0,3.22,child
0,2,4.58,child
2,8,5.45,adult
0,4,5.47,adult
4,4,5.34,adult
7,18,4.44,child
8,8,5.8,adult
3,3,6.18,adult
7,2,3.71,child
5,12,5.42,child
2,1,5.33,adult
2,9,4.52,child
8,12,5.47,adult
5,1,3.81,child
1,0,2.5,child
6,10,4.3,adult
5,10,5.47,adult
2,19,5.49,adult
0,8,5.37,adult
2,16,5.62,adult
6,3,4.74,adult
4,17,5.06,child
0,1,5.83,adult
4,10,5.71,adult
6,7,5.15,child
1,10,5.38,adult
7,13,5.18,adult
3,3,5.54,adult
1,0,3.33,child
5,5,5.09,adult
5,3,5.28,adult
8,6,6.13,adult
5,5,5.59,adult
4,17,5.47,adult
0,1,2.35,child
5,0,5.21,adult
8,14,5.61,adult
8,18,5.19,adult
2,15,5.16,child
9,3,5.41,adult
6,3,5.64,child
3,17,5.24,adult
9,5,5.53,child
9,17,5.62,adult
9,13,5.04,adult
9,4,5.55,adult
5,6,5.41,adult
6,12,5.78,child
3,0,5.06,adult
2,17,5.64,adult
3,2,5.75,adult
0,15,5.79,adult
0,9,4.9,child
8,15,5.37,adult
3,1,5.45,adult
8,2,5.4,adult
8,0,3.92,child
2,0,2.96,child
8,0,3.55,child
1,1,3.43,child
4,14,5.49,adult
6,9,5.55,adult
4,14,4.79,adult
7,18,5.37,adult
1,4,5.42,adult
0,0,5.72,adult
2,18,5.77,adult
1,1,2.66,child
3,2,3.63,child
4,0,2.72,child
5,6,5.43,child
0,7,5.52,adult
9,2,6.09,adult
4,1,4.97,adult
5,0,5.75,adult
8,14,5.5,adult
0,11,5.2,child
2,1,2.41,child
6,3,4.91,adult
5,1,2.5,child
9,6,5.76,adult
0,18,5.38,adult
2,15,4.39,child
2,2,6.21,adult
2,13,5.71,adult
1,0,2.26,child
1,9,4.94,adult
5,13,5.64,adult
8,18,5.16,adult
1,2,3.67,child
5,2,4.68,child
4,6,5.14,adult
7,16,5.44,adult
3,4,5.94,child
9,0,3.55,child
5,3,4.64,child
1,2,5.18,adult
2,1,2.42,child
7,0,3.88,child
6,19,5.6,adult
6,9,5.61,child
3,0,3.34,child
2,4,4.45,child
0,2,5.68,adult
4,0,2.66,child
9,19,5.31,child
9,12,4.45,child
2,8,4.76,child
5,5,5.1,child
9,0,3.89,child
0,2,5.61,adult
3,12,5.88,adult
9,2,3.8,child
7,3,5.63,child
8,8,4.08,child
5,2,3.55,child
7,1,3.04,child
5,17,5.79,adult
7,9,5.71,adult
8,7,4.89,adult
2,12,5.38,adult
9,9,6.08,adult
8,1,4.67,child
3,19,5.42,adult
7,9,5.43,adult
8,6,5.21,child
8,11,6.21,adult
2,8,5.74,adult
7,0,3.03,child
3,16,5.33,adult
6,14,5.39,child
9,0,5.69,adult
1,1,3.3,child
3,19,5.67,adult
1,2,5.62,child
1,3,5.68,adult
1,1,3.52,child
9,17,5.7,adult
8,5,5.76,adult
5,0,4.33,child
1,1,5.68,adult
2,0,2.14,child
2,1,5.33,adult
9,2,5.34,adult
9,8,5.43,child
3,1,2.26,child
4,18,6.0,adult
9,2,5.37,child
5,7,5.72,adult
4,17,5.69,child
1,11,5.74,child
6,18,5.63,adult
6,3,5.42,adult
7,9,4.05,child
4,10,4.33,child
1,18,5.33,adult
4,1,2.45,child
6,1,5.42,adult
0,15,5.24,adult
2,17,4.9,adult
7,13,5.21,adult
0,0,2.43,child
4,18,5.38,adult
5,18,5.83,child
0,2,3.8,child
2,1,4.32,child
1,15,5.53,adult
4,9,5.5,adult
2,0,2.2,child
6,16,4.52,child
3,10,5.76,child
3,1,3.56,child
7,4,5.55,adult
7,2,5.46,adult
2,8,5.42,child
8,12,5.02,adult
4,6,5.14,adult
5,2,5.12,child
0,5,5.44,adult
4,19,5.78,adult
1,2,3.09,child
2,2,3.31,child
2,0,2.83,child
9,2,4.87,adult
0,1,2.65,child
4,1,3.4,child
6,0,3.47,child
4,10,4.98,child
4,5,5.84,adult
5,17,5.8,adult
4,1,3.29,child
0,4,5.34,adult
8,16,4.31,child
4,4,5.96,child
2,18,5.43,adult
1,15,5.08,adult
9,9,5.87,child
7,2,4.8,adult
2,5,5.85,child
4,16,5.58,adult
8,15,5.47,adult
3,19,5.98,adult
1,1,2.55,child
4,19,5.08,adult
6,14,4.86,adult
8,2,3.09,child
7,2,3.5,child
8,16,4.75,adult
1,16,5.92,child
5,16,5.63,adult
3,10,5.55,child
1,10,4.29,child
9,0,3.32,child
8,4,4.91,child
7,5,5.85,adult
3,5,5.76,adult
4,1,2.84,child
1,17,5.0,adult
3,9,5.76,adult
1,16,5.27,child
3,18,5.09,child
2,0,3.93,child
8,2,5.34,adult
7,3,5.95,adult
8,11,4.89,child
0,5,5.5,adult
8,4,5.84,adult
8,13,5.45,adult
1,0,2.97,child
5,10,4.9,adult
1,15,4.84,child
8,4,5.66,adult
8,12,5.06,adult
9,11,4.71,child
4,13,4.13,child
8,1,5.16,adult
0,2,5.95,adult
6,1,2.82,child
2,0,4.17,child
0,14,5.78,child
7,14,5.45,child
5,15,5.59,child
0,18,5.76,adult
0,15,4.61,child
9,1,3.69,child
0,1,2.56,child
0,9,5.89,child
6,1,2.92,child
8,10,4.34,child
0,16,4.97,adult
1,0,3.88,child
4,2,3.86,child
3,1,3.06,child
9,5,4.97,child
4,12,5.33,child
0,18,4.11,child
6,9,5.6,adult
9,4,5.6,child
2,17,4.76,child
3,1,2.82,child
3,1,2.96,child
9,1,5.63,adult
9,10,5.53,adult
1,0,3.5,child
6,2,3.27,child
6,1,2.81,child
6,7,5.0,adult
3,11,5.32,adult
9,15,6.16,adult
7,16,5.29,child
1,7,5.58,adult
6,12,5.7,adult
4,4,5.99,child
6,19,5.27,adult
5,0,5.79,adult
3,1,2.17,child
4,11,4.77,child
7,4,4.53,child
0,3,5.64,adult
4,13,4.47,child
1,14,5.83,adult
5,3,5.41,child
7,13,5.09,adult
3,3,4.4,child
6,3,4.31,child
6,11,5.59,child
3,3,5.42,adult
9,14,5.61,adult
8,7,5.37,adult
9,18,5.2,child
0,3,5.33,adult
1,0,3.25,child
1,3,4.71,adult
3,14,5.57,adult
9,0,5.49,adult
3,10,5.3,adult
6,0,2.18,child
4,9,4.35,child
7,8,4.26,child
9,0,3.26,child
0,15,5.47,adult
3,1,4.32,child
9,2,3.7,child
5,0,3.2,child
0,16,5.38,child
3,13,5.55,adult
7,0,3.73,child
8,16,5.72,adult
3,10,5.55,child
0,12,4.8,child
1,19,4.77,child
9,12,4.09,child
2,13,5.57,adult
2,5,5.5,adult
6,3,4.57,child
4,17,5.2,child
3,18,5.74,adult
4,8,5.58,adult
8,4,5.74,child
7,10,5.55,adult
0,1,3.94,child
5,0,5.18,adult
7,9,5.1,adult
4,1,5.66,adult
9,12,4.1,child
1,0,5.68,adult
2,2,5.9,adult
2,0,5.59,adult
5,5,4.78,child
1,5,5.59,adult
7,2,3.44,child
7,3,5.77,adult
5,1,4.7,child
4,7,5.38,child
2,15,5.94,child
2,7,4.3,child
2,15,5.48,adult
0,19,5.54,adult
2,13,6.14,adult
8,16,5.4,adult
2,11,5.35,adult
4,2,5.5,adult
9,7,5.44,adult
4,9,5.99,adult
6,18,5.84,adult
6,4,5.59,adult
2,6,5.5,child
2,5,5.18,adult
3,6,5.49,adult
7,13,5.58,child
0,12,5.39,adult
0,5,5.87,adult
4,4,4.8,child
2,0,3.51,child
9,8,5.27,adult
9,15,5.38,adult
6,6,4.25,child
3,19,5.68,adult
3,0,2.99,child
4,0,2.44,child
2,1,2.97,child
3,4,5.64,adult
6,0,5.18,child
3,19,5.18,adult
3,0,5.79,adult
5,8,5.49,adult
8,11,5.48,child
2,1,5.75,adult
6,2,3.17,child
1,8,5.81,adult
6,6,5.73,adult
4,0,2.67,child
2,1,2.74,child
9,15,5.5,child
3,4,5.41,child
1,11,5.06,child
9,12,5.8,child
5,1,2.55,child
3,11,4.89,child
1,1,2.04,child
7,15,5.87,adult
9,2,3.3,child
4,0,2.6,child
0,1,2.05,child
5,6,5.35,adult
4,6,5.49,adult
2,3,5.57,child
4,1,2.34,child
6,0,2.5,child
2,0,5.5,adult
9,16,5.75,adult
6,11,6.02,adult
7,19,5.95,child
6,19,5.25,child
6,1,3.87,child
8,7,5.09,child
5,1,2.64,child
1,1,2.63,child
8,14,4.82,child
3,6,5.45,adult
9,4,5.66,adult
3,10,5.67,adult
5,5,5.37,child
4,13,5.49,adult
9,19,5.13,adult
5,17,5.33,adult
5,16,5.96,adult
3,2,3.57,child
1,17,5.19,adult
8,10,4.86,child
4,5,4.64,child
8,11,5.55,adult
4,11,5.07,adult
2,2,3.85,child
3,15,4.31,child
4,16,5.37,adult
2,9,5.28,adult
0,4,5.58,adult
2,4,4.73,child
6,1,5.32,adult
3,9,4.17,child
5,1,2.3,child
6,3,5.3,adult
8,2,4.45,child
0,14,5.34,adult
9,2,5.73,adult
4,2,3.29,child
6,9,5.34,adult
0,8,5.84,adult
4,17,5.61,adult
0,1,5.79,adult
4,1,2.98,child
0,16,5.28,adult
6,14,5.59,adult
2,6,5.83,adult
5,2,3.65,child
7,5,5.61,adult
6,8,6.22,adult
8,19,5.89,adult
3,6,4.03,child
9,1,3.16,child
1,0,2.13,child
2,14,5.84,adult
5,10,4.9,child
1,3,5.47,adult
3,16,5.72,adult
3,11,4.68,child
6,1,2.26,child
1,18,5.79,adult
5,10,5.31,adult
3,2,3.66,child
2,17,4.89,child
7,2,5.45,adult
9,6,5.21,adult
2,1,5.54,adult
3,7,5.95,adult
4,1,5.7,adult
5,10,5.82,adult
4,16,5.15,child
9,16,4.93,child
1,17,5.65,adult
4,1,4.89,adult
0,6,5.51,adult
1,1,4.29,child
5,8,5.61,adult
2,1,2.58,child
1,18,5.59,adult
7,1,4.68,child
3,19,5.56,adult
6,2,5.76,adult
9,18,4.24,child
7,0,3.18,child
8,6,4.34,child
8,0,3.97,child
3,2,3.43,child
2,1,3.6,child
1,0,5.72,adult
4,11,5.62,adult
5,9,5.27,adult
3,4,5.34,child
1,9,4.17,child
0,7,5.59,adult
9,18,4.83,child
0,7,5.7,child
1,2,3.39,child
0,3,5.71,child
0,14,5.34,adult
5,1,2.72,child
2,1,5.56,adult
6,2,5.81,adult
0,2,3.28,child
4,0,2.11,child
0,19,5.78,adult
0,7,5.53,adult
9,17,4.18,child
3,14,5.38,adult
4,17,5.75,adult
9,16,5.53,adult
5,1,5.1,adult
3,1,3.21,child
9,11,5.12,adult
5,16,5.63,adult
1,14,4.35,child
0,0,5.59,adult
6,0,2.02,child
5,2,3.39,child
1,15,5.84,adult
8,1,3.64,child
0,11,6.11,adult
2,0,2.81,child
4,18,5.34,adult
6,2,5.18,adult
4,0,2.82,child
0,9,5.09,child
2,0,2.61,child
7,8,5.72,adult
6,3,5.61,adult
8,6,6.11,adult
7,5,5.42,adult
3,16,5.74,adult
0,4,5.81,child
7,5,4.35,child
8,5,5.73,child
5,2,4.03,child
0,0,5.03,child
0,0,3.86,child
5,1,2.04,child
4,14,5.96,adult
4,10,5.61,adult
2,9,5.47,adult
4,3,5.7,adult
2,11,5.4,adult
6,15,5.17,child
6,16,5.58,adult
0,3,5.63,adult
0,1,3.02,child
8,1,5.92,child
3,1,5.48,adult
6,7,5.6,adult
5,17,5.55,adult
0,13,5.07,child
0,1,2.57,child
5,1,3.47,child
5,1,2.22,child
6,0,2.91,child
6,2,3.36,child
4,2,5.36,adult
5,15,5.39,adult
7,2,6.02,adult
9,17,4.45,child
6,8,4.94,child
0,19,5.46,adult
7,19,4.07,child
5,0,2.81,child
3,16,5.2,child
4,10,5.48,adult
1,7,5.03,child
1,13,5.29,child
7,0,5.41,adult
6,0,2.26,child
9,11,5.1,adult
7,6,5.79,adult
0,5,5.11,adult
9,1,5.78,child
0,1,2.93,child
5,2,5.97,adult
4,3,5.21,adult
1,7,4.65,child
6,5,5.91,child
8,16,4.91,child
9,17,5.75,child
2,11,4.31,child
2,0,2.95,child
6,16,4.82,child
4,13,5.66,adult
5,0,2.72,child
4,0,5.81,adult
2,12,5.91,child
1,10,5.25,adult
9,14,5.81,adult
7,17,5.15,child
9,11,5.77,adult
2,19,4.45,child
3,0,2.08,child
1,11,4.41,child
5,1,2.57,child
3,5,5.89,adult
5,0,3.28,child
6,1,5.45,adult
6,5,5.81,adult
4,1,5.63,adult
1,7,5.42,adult
4,0,3.86,child
1,13,5.83,child
1,19,4.42,child
7,17,5.93,adult
2,1,4.57,child
3,4,4.12,child
1,3,5.45,adult
3,1,5.47,adult
3,0,2.89,child
7,12,5.76,adult
0,4,5.28,adult
4,1,4.89,child
1,12,5.37,child
6,17,4.51,child
8,0,3.66,child
7,16,5.09,adult
4,6,5.46,adult
1,9,5.33,adult
0,11,5.48,adult
5,11,5.03,adult
2,11,5.25,adult
2,1,2.07,child
3,1,2.14,child
8,0,3.18,child
4,15,4.51,child
6,7,5.74,adult
0,2,3.42,child
5,0,2.49,child
8,1,5.69,adult
4,1,6.11,adult
5,8,5.59,adult
7,16,5.9,adult
6,0,2.21,child
5,17,5.54,adult
0,13,5.27,adult
1,8,4.32,child
7,19,5.95,adult
7,8,5.89,adult
2,3,5.88,adult
3,1,3.39,child
8,1,3.69,child
4,17,5.64,adult
7,2,3.75,child
7,5,5.74,adult
8,5,5.73,adult
2,0,3.09,child
4,2,3.85,child
2,11,5.64,adult
5,0,2.86,child
6,10,5.86,adult
5,2,3.86,child
3,2,5.84,adult
7,7,5.75,adult
2,10,5.38,adult
4,8,4.6,child
6,9,5.51,adult
3,9,5.32,child
1,6,5.85,adult
6,0,2.87,child
7,11,5.63,adult
5,13,4.79,adult
2,19,5.31,adult
8,10,5.28,adult
7,14,5.8,adult
6,0,2.38,child
1,0,5.72,adult
4,13,5.66,adult
9,10,5.96,adult
2,17,5.42,adult
9,4,5.99,child
8,0,3.35,child
4,2,3.84,child
8,9,5.18,adult
1,0,2.28,child
6,1,5.28,adult
0,1,3.35,child
6,0,2.83,child
4,2,3.13,child
3,2,3.94,child
2,0,2.11,child
9,7,5.56,adult
1,15,5.07,child
5,1,3.73,child
2,9,4.23,child
6,17,5.36,adult
4,2,5.71,adult
0,16,5.58,adult
3,13,5.15,adult
8,13,4.46,child
